Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,707,436,61.70%,13,49.7,53,6
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,623","2,163",82.50%,8.3,25.5,3,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,752","1,644",93.80%,8.3,16.5,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0,0
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"21,012","12,611",60.00%,13.4,37.6,279,16
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0,0
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"5,381","2,438",45.30%,20.9,57,593,15
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,399","1,051",75.10%,8.7,33.6,14,2
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,756","1,780",47.40%,19.4,47.7,215,39
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,342","2,271",52.30%,16,42.6,46,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,127","2,336",74.70%,8.7,33.2,30,2
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,27,25,92.60%,10.2,14.8,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,923",744,38.70%,23.2,51.1,143,1
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,938","1,124",58.00%,14.1,40.4,24,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,837","2,245",58.50%,13.6,36.9,4,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,446,342,76.70%,9.8,26.7,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,918,463,50.40%,17.6,41.9,6,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,56,38,67.90%,11.5,30.3,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,923","1,354",70.40%,9.8,36,37,2
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,583","1,412",89.20%,7.3,19.9,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,584,460,78.80%,8,24.8,0,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,251,238,94.80%,3.7,13.6,1,0
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,614,613,99.80%,3.3,8.8,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_101,Urology Service,100,93,93.00%,5.9,16,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,7,7,100.00%,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,5,5,100.00%,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,179,173,96.60%,4.4,13.6,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,C_502,Gynaecology Service,33,33,100.00%,5.8,11.7,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,564","1,535",98.10%,3.1,11.1,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,X05,Other - Surgical Services,110,108,98.20%,3,11.3,0,0
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   ,,-,-,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"4,153","1,354",32.60%,29.7,68.6,866,153
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"5,619","2,502",44.50%,21.2,54.9,575,12
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"7,778","3,137",40.30%,23.1,68.2,"1,211",414
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"9,952","3,625",36.40%,26.7,68.1,"1,952",472
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"8,725","4,774",54.70%,14.3,50.2,581,44
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"4,719","2,498",52.90%,15.7,53.6,428,50
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,230,178,77.40%,9.2,27,1,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,492,271,55.10%,14.4,42.9,4,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"9,580","4,879",50.90%,17.2,50.9,655,14
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"4,233","2,708",64.00%,11.6,36.6,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,973","2,113",53.20%,15.2,47.8,181,12
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,013","1,331",66.10%,11.5,36.3,6,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,894,790,88.40%,8.2,21.4,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,813,747,91.90%,7.5,18.1,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"4,965","3,939",79.30%,8.9,26.7,4,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,506,373,73.70%,10.8,27.9,0,0
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"7,995","4,428",55.40%,14.2,54.5,754,137
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,"3,062","2,377",77.60%,9.3,26.4,7,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,X02,Other - Medical Services,506,503,99.40%,5.7,13.4,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0,0
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,X06,Other - Other Services,333,326,97.90%,5.5,13.2,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,C_502,Gynaecology Service,"13,972","6,262",44.80%,21,49.8,814,26
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0,0
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,X06,Other - Other Services,882,804,91.20%,5.7,18.8,2,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_100,General Surgery Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_101,Urology Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,48,,,6.3,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"3,573",,,10.1,,61,6
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_320,Cardiology Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_330,Dermatology Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_400,Neurology Service,"5,143",,,6,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,886",,,9,,9,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,10,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   ,,,-,,0,0
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,X05,Other - Surgical Services,770,,,19.4,,41,14
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,X06,Other - Other Services, -   ,,,-,,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_100,General Surgery Service,"1,175",661,56.30%,14.1,41.9,21,4
Y62,RJN,EAST CHESHIRE NHS TRUST,C_101,Urology Service,295,258,87.50%,6,24.2,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,373",567,41.30%,22.9,71.1,196,70
Y62,RJN,EAST CHESHIRE NHS TRUST,C_120,Ear Nose and Throat Service,662,470,71.00%,9.7,33.5,10,1
Y62,RJN,EAST CHESHIRE NHS TRUST,C_130,Ophthalmology Service,"1,292","1,016",78.60%,9,25.2,5,1
Y62,RJN,EAST CHESHIRE NHS TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_160,Plastic Surgery Service,72,63,87.50%,6.3,25.2,2,1
Y62,RJN,EAST CHESHIRE NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_301,Gastroenterology Service,"1,170",592,50.60%,17.5,51.6,90,4
Y62,RJN,EAST CHESHIRE NHS TRUST,C_320,Cardiology Service,521,318,61.00%,14.4,33.7,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_340,Respiratory Medicine Service,158,119,75.30%,7.9,30.4,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_400,Neurology Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_430,Elderly Medicine Service,31,29,93.50%,7,13.8,0,0
