Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"4,031","3,133",77.70%,8.7,29.3,28
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,494","1,499",60.10%,13.5,42.1,81
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,229","1,629",73.10%,10.1,30.1,3
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,555","1,709",66.90%,12.7,33.8,10
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"2,127","1,131",53.20%,16.7,36.6,38
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,299,269,90.00%,8.6,18.6,0
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,477","1,830",73.90%,10.8,30.6,21
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,946","2,095",71.10%,11,32.3,12
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"3,738","3,111",83.20%,8.4,24.3,3
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,206,203,98.50%,3.1,10.3,0
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   ,,-,-,0
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_100,General Surgery Service,"5,462",,,14.7,,551
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_101,Urology Service,"3,210",,,16.1,,327
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,980",,,15,,298
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_120,Ear Nose and Throat Service,"6,859",,,24.1,,555
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_130,Ophthalmology Service,"3,908",,,12.2,,139
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_140,Oral Surgery Service,"2,660",,,15.5,,100
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_150,Neurosurgical Service,"2,508",,,15,,48
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_160,Plastic Surgery Service,832,,,20.3,,121
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_170,Cardiothoracic Surgery Service,236,,,10.1,,6
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_300,General Internal Medicine Service,437,,,9.9,,1
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_301,Gastroenterology Service,"1,932",,,8.6,,3
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_320,Cardiology Service,"2,019",,,10.2,,1
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_330,Dermatology Service,"8,366",,,28.4,,"1,126"
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_340,Respiratory Medicine Service,"1,720",,,11.3,,5
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_400,Neurology Service,"3,023",,,12.3,,41
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_410,Rheumatology Service,818,,,8.8,,3
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_430,Elderly Medicine Service,50,,,3.6,,0
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_502,Gynaecology Service,"4,966",,,19.1,,507
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,X02,Other - Medical Services,"4,666",,,10.6,,15
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,X03,Other - Mental Health Services, -   ,,,-,,0
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,X04,Other - Paediatric Services,"1,317",,,11.9,,10
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,X05,Other - Surgical Services, -   ,,,-,,0
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,X06,Other - Other Services,176,,,7.7,,2
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"11,148","5,147",46.20%,19.9,71,"1,938"
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"2,080","1,776",85.40%,10.2,21.2,18
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,223,79,35.40%,26.8,86,56
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,474,430,90.70%,9.4,19.3,3
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,30,29,96.70%,5.3,11.9,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,48,43,89.60%,7.1,21.2,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,73,67,91.80%,5.5,18.2,0
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_100,General Surgery Service,"6,111","3,518",57.60%,14.6,52.4,497
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_101,Urology Service,"4,267","2,336",54.70%,15.7,52,342
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,701","4,058",71.20%,10.8,33.9,110
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_120,Ear Nose and Throat Service,"4,865","3,039",62.50%,13.6,34,45
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_130,Ophthalmology Service,"8,611","6,595",76.60%,9.8,30.2,50
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_140,Oral Surgery Service,"3,031","1,663",54.90%,15.4,51,217
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_160,Plastic Surgery Service,185,119,64.30%,10.3,58.1,21
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_170,Cardiothoracic Surgery Service,266,190,71.40%,9.1,42.7,12
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_300,General Internal Medicine Service,215,208,96.70%,3.9,12,1
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_301,Gastroenterology Service,"2,710","2,020",74.50%,10.1,28.5,11
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_320,Cardiology Service,"5,608","3,597",64.10%,13.3,36.7,107
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_330,Dermatology Service,607,586,96.50%,3.2,13.7,3
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_340,Respiratory Medicine Service,"1,036",903,87.20%,8.9,20.3,2
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_400,Neurology Service,"3,863","2,038",52.80%,16.9,38.4,14
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_410,Rheumatology Service,"2,044","1,581",77.30%,10,27.8,0
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_430,Elderly Medicine Service,116,101,87.10%,8.9,22.7,0
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,C_502,Gynaecology Service,"5,836","2,727",46.70%,19.7,48.3,310
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,X02,Other - Medical Services,"6,836","5,411",79.20%,9.8,26.9,15
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,X04,Other - Paediatric Services,"1,421",655,46.10%,19.7,40.4,37
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,X05,Other - Surgical Services,234,145,62.00%,12.1,50.6,15
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,X06,Other - Other Services,11,9,81.80%,-,-,0
Y60,RLQ,WYE VALLEY NHS TRUST,C_100,General Surgery Service,749,374,49.90%,18.1,53,65
Y60,RLQ,WYE VALLEY NHS TRUST,C_101,Urology Service,"1,048",785,74.90%,10.5,36.8,33
Y60,RLQ,WYE VALLEY NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,367","1,158",48.90%,18.4,58.3,280
Y60,RLQ,WYE VALLEY NHS TRUST,C_120,Ear Nose and Throat Service,"1,285",930,72.40%,11.4,32.5,9
Y60,RLQ,WYE VALLEY NHS TRUST,C_130,Ophthalmology Service,"2,722","1,896",69.70%,11.1,36.2,58
Y60,RLQ,WYE VALLEY NHS TRUST,C_140,Oral Surgery Service,477,359,75.30%,10.2,28.9,0
Y60,RLQ,WYE VALLEY NHS TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y60,RLQ,WYE VALLEY NHS TRUST,C_160,Plastic Surgery Service,283,198,70.00%,10.9,40.8,6
Y60,RLQ,WYE VALLEY NHS TRUST,C_170,Cardiothoracic Surgery Service,23,15,65.20%,14,67.2,5
Y60,RLQ,WYE VALLEY NHS TRUST,C_300,General Internal Medicine Service,28,17,60.70%,15.5,40.8,0
Y60,RLQ,WYE VALLEY NHS TRUST,C_301,Gastroenterology Service,"1,295",880,68.00%,12,48.7,82
Y60,RLQ,WYE VALLEY NHS TRUST,C_320,Cardiology Service,"1,090",644,59.10%,13.8,51.9,86
Y60,RLQ,WYE VALLEY NHS TRUST,C_330,Dermatology Service,917,541,59.00%,13.8,40.7,6
Y60,RLQ,WYE VALLEY NHS TRUST,C_340,Respiratory Medicine Service,856,473,55.30%,15.6,58.8,113
Y60,RLQ,WYE VALLEY NHS TRUST,C_400,Neurology Service,462,223,48.30%,18.7,41,2
Y60,RLQ,WYE VALLEY NHS TRUST,C_410,Rheumatology Service,290,235,81.00%,11.4,26.6,1
Y60,RLQ,WYE VALLEY NHS TRUST,C_430,Elderly Medicine Service,93,73,78.50%,10.6,31.3,2
Y60,RLQ,WYE VALLEY NHS TRUST,C_502,Gynaecology Service,"1,368",861,62.90%,13.1,40.8,31
Y60,RLQ,WYE VALLEY NHS TRUST,X02,Other - Medical Services,"1,035",911,88.00%,8.1,21.8,4
Y60,RLQ,WYE VALLEY NHS TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RLQ,WYE VALLEY NHS TRUST,X04,Other - Paediatric Services,636,365,57.40%,15.1,42.6,16
Y60,RLQ,WYE VALLEY NHS TRUST,X05,Other - Surgical Services,"1,873","1,113",59.40%,14,46.4,82
Y60,RLQ,WYE VALLEY NHS TRUST,X06,Other - Other Services, -   , -   ,,-,-,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_100,General Surgery Service,"1,718",979,57.00%,15.3,40.6,37
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_101,Urology Service,"1,114",815,73.20%,10.8,30.2,8
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,453",972,66.90%,12.3,36.7,18
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,718,287,40.00%,24,48.6,41
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_130,Ophthalmology Service,713,387,54.30%,16.5,35.9,1
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_140,Oral Surgery Service,739,629,85.10%,10,22.7,3
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,269,218,81.00%,6.4,28.8,3
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,723,500,69.20%,12.7,27.1,3
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_301,Gastroenterology Service,476,458,96.20%,7.3,15.8,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_320,Cardiology Service,972,752,77.40%,9.8,26,2
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,357,319,89.40%,7.7,22.2,1
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_400,Neurology Service, -   , -   ,,-,-,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_410,Rheumatology Service,458,293,64.00%,14.9,30.5,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,34,34,100.00%,5.3,12.3,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_502,Gynaecology Service,"1,690","1,064",63.00%,14.3,35.8,19
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,X02,Other - Medical Services,583,576,98.80%,5.5,13,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,X04,Other - Paediatric Services,528,399,75.60%,8.4,30.7,3
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,X05,Other - Surgical Services,762,586,76.90%,6.7,32.3,6
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,X06,Other - Other Services,614,378,61.60%,15.2,36.4,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,380","1,416",59.50%,15,55.2,213
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_101,Urology Service,"2,527","1,521",60.20%,14.3,43.5,104
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,971","2,613",65.80%,11.5,43.7,135
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,076","2,405",78.20%,10.6,32.9,74
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,311","2,020",87.40%,7.6,23.7,9
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_140,Oral Surgery Service,979,657,67.10%,14.1,31.9,5
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,644","1,100",66.90%,10.2,47.8,103
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,4,4,100.00%,-,-,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,916","2,093",71.80%,10.8,31.6,2
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,261","1,163",92.20%,6.9,17.9,4
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,553","1,367",88.00%,8.2,20.5,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,810,750,92.60%,5.6,17.6,1
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_400,Neurology Service,972,819,84.30%,10.7,23.3,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_410,Rheumatology Service,698,660,94.60%,6.8,16.4,1
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,121,120,99.20%,7.4,14.9,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,407","2,156",63.30%,14,41.8,108
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,150","2,364",75.00%,10.5,29.7,25
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"2,080","1,357",65.20%,12.9,37.4,30
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,512","2,069",82.40%,9,27.6,21
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,X06,Other - Other Services,927,815,87.90%,9.4,19.9,3
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,319",943,71.50%,11.2,29.4,4
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"1,389","1,065",76.70%,9.6,32.9,2
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,126","1,390",65.40%,12.1,37.2,7
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,232","1,287",57.70%,16,35.7,17
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,397","1,672",69.80%,11.2,33.6,1
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,593","1,029",64.60%,12.7,36.4,8
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,74,34,45.90%,19.8,45.5,1
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,330","1,080",81.20%,9.4,26.3,2
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,808","1,323",73.20%,11.4,27.9,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,882","1,217",64.70%,12.5,31.9,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,273",646,50.70%,17.9,34.4,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,838,511,61.00%,14.1,29.7,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,725,449,61.90%,12,35.4,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,183,130,71.00%,9.7,30.1,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,512","1,265",83.70%,7.3,23.4,3
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,652","1,999",75.40%,11.4,28.5,3
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,245,182,74.30%,9.1,37.8,2
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,615","1,259",78.00%,8.8,27.9,2
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,33,31,93.90%,7.8,13.4,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_100,General Surgery Service,"2,065",,,9.3,,8
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_101,Urology Service,"1,185",,,12.2,,6
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,207",,,16.5,,56
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,"3,053",,,11.9,,11
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_130,Ophthalmology Service,"1,940",,,6.1,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_140,Oral Surgery Service,"1,657",,,12.5,,2
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_150,Neurosurgical Service,71,,,9.8,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,152,,,4.6,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service,16,,,-,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,220,,,3.6,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_301,Gastroenterology Service,"2,781",,,12.6,,1
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_320,Cardiology Service,"2,500",,,11.2,,12
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_330,Dermatology Service,"2,442",,,7.4,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,"1,084",,,7.6,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_400,Neurology Service,768,,,6.2,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_410,Rheumatology Service,748,,,10.7,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,168,,,12.2,,0
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,C_502,Gynaecology Service,"2,144",,,11.2,,16
