Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,443","2,785",62.70%,14.3,36.2,77,1
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"6,822","4,167",61.10%,13.8,46.6,369,35
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,"1,244","1,017",81.80%,9.7,23.4,5,1
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_100,General Surgery Service,"1,154",741,64.20%,12.9,43.6,50,2
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_101,Urology Service, -   , -   , -   ,-,-,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_110,Trauma and Orthopaedic Service,"2,630","1,455",55.30%,15.7,52.5,214,24
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_120,Ear Nose and Throat Service,"2,433","1,300",53.40%,16.5,38,76,17
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_130,Ophthalmology Service,"2,959","1,678",56.70%,15.2,42.5,84,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_140,Oral Surgery Service,340,235,69.10%,10.2,33.8,6,1
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_160,Plastic Surgery Service,98,86,87.80%,9.2,20.2,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_170,Cardiothoracic Surgery Service,2,2,100.00%,-,-,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_300,General Internal Medicine Service,106,95,89.60%,3.2,21.5,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_301,Gastroenterology Service,"1,260",763,60.60%,14.7,34.9,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_320,Cardiology Service,"1,813","1,023",56.40%,15.4,41.5,78,1
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_330,Dermatology Service,"1,567","1,280",81.70%,8.9,21.9,1,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_340,Respiratory Medicine Service,566,348,61.50%,14.7,33.4,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_400,Neurology Service,588,461,78.40%,10.3,23.4,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_410,Rheumatology Service,925,510,55.10%,15.6,36.6,1,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_430,Elderly Medicine Service,104,93,89.40%,7.4,18.9,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_502,Gynaecology Service,"1,809",892,49.30%,18.3,55.9,171,67
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X02,Other - Medical Services,"1,631","1,241",76.10%,9.5,26.5,1,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X04,Other - Paediatric Services,635,508,80.00%,9.4,25.8,6,0
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X05,Other - Surgical Services,"1,334",973,72.90%,8.2,34.5,26,5
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X06,Other - Other Services,70,63,90.00%,4.1,23.4,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,492",884,59.20%,13.6,43.3,34,1
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"2,673","1,444",54.00%,15.9,41.5,49,1
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,489","1,460",41.80%,22.8,56.4,366,18
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,669","1,861",50.70%,17.7,44.7,123,3
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"5,939","1,434",24.10%,33.8,65.5,"1,273",26
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,699",913,53.70%,16.3,43.9,44,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,3,3,100.00%,-,-,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,359,224,62.40%,13.1,27.9,1,1
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,696","1,077",63.50%,13.2,33.6,2,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,506",892,59.20%,14.5,35.7,7,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,799","1,708",94.90%,6.6,15.4,1,1
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,041",726,69.70%,12.8,29.6,1,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,"1,214",807,66.50%,12,34.7,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,770,294,38.20%,21.2,40.1,9,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,21,20,95.20%,8,15.3,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,146",557,26.00%,30,53.7,191,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,751","2,483",66.20%,12.8,32.8,18,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,2,2,100.00%,-,-,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,45,21,46.70%,18.7,27.5,0,0
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,511","1,321",52.60%,16.6,43.1,80,1
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,372,361,97.00%,7.9,16.1,1,0
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_100,General Surgery Service,"11,632","6,265",53.90%,15.6,58.9,"1,421",135
